,bs,epoch,lr,model,train_loss,val_loss,name,ckpt,time
0,4,600,0.05,ResNet,"[0.00011606623593252152, 4.631571937352419e-05, 4.4868746044812724e-05, 4.42812561232131e-05, 4.3841329897986725e-05, 4.3433537939563394e-05, 4.3036900024162605e-05, 4.264689778210595e-05, 4.226230885251425e-05, 4.188266029814258e-05, 4.150762833887711e-05, 4.1137071093544364e-05, 4.077083940501325e-05, 4.040881685796194e-05, 4.00508324673865e-05, 3.9696820749668404e-05, 3.934658889193088e-05, 3.900014780811034e-05, 3.8657257391605526e-05, 3.831791764241643e-05, 3.798198304139078e-05, 3.7649384466931224e-05, 3.7319972761906683e-05, 3.6993747926317155e-05, 3.667056807898916e-05, 3.635035682236776e-05, 3.6033081414643675e-05, 3.571859633666463e-05, 3.540690886438824e-05, 3.509784073685296e-05, 3.479138467810117e-05, 3.448747156653553e-05, 3.418604319449514e-05, 3.388705590623431e-05, 3.35904405801557e-05, 3.329611718072556e-05, 3.300406751804985e-05, 3.2714167900849134e-05, 3.242644015699625e-05, 3.2140815164893866e-05, 3.185723107890226e-05, 3.1575596949551255e-05, 3.129600372631103e-05, 3.1018305890029296e-05, 3.074246342293918e-05, 3.0468452678178437e-05, 3.019626637978945e-05, 2.9925842682132497e-05, 2.9657172490260564e-05, 2.939016485470347e-05, 2.912483614636585e-05, 2.886111178668216e-05, 2.859900087059941e-05, 2.8338443371467292e-05, 2.8079441108275205e-05, 2.78219686151715e-05, 2.756599133135751e-05, 2.7311463782098144e-05, 2.7058375053456984e-05, 2.680671605048701e-05, 2.655648313520942e-05, 2.6307614461984485e-05, 2.6060090021928772e-05, 2.5813918909989297e-05, 2.5569072022335604e-05, 2.532554390199948e-05, 2.5083285436267033e-05, 2.484229116817005e-05, 2.4602608391433023e-05, 2.4364155251532793e-05, 2.4126933567458764e-05, 2.3890906959422864e-05, 2.365612454013899e-05, 2.342253901588265e-05, 2.3190126739791594e-05, 2.2958927729632705e-05, 2.2728881958755665e-05, 2.2500031263916753e-05, 2.2272301066550426e-05, 2.2045744117349386e-05, 2.1820345864398405e-05, 2.1596091755782254e-05, 2.1372963601606898e-05, 2.1150979591766372e-05, 2.0930106984451413e-05, 2.071035123663023e-05, 2.049170325335581e-05, 2.0274192138458602e-05, 2.005778696911875e-05, 1.9842533220071346e-05, 1.9628350855782628e-05, 1.941529626492411e-05, 1.920334034366533e-05, 1.8992503100889735e-05, 1.8782766346703283e-05, 1.8574142814031802e-05, 1.8366645235801116e-05, 1.8160257241106592e-05, 1.7955006114789285e-05, 1.7750873666955158e-05, 1.7547852621646598e-05, 1.734595571178943e-05, 1.714520294626709e-05, 1.6945570678217337e-05, 1.6747058907640167e-05, 1.6549709471291862e-05, 1.6353507817257196e-05, 1.6158423022716306e-05, 1.596452420926653e-05, 1.5771740436321124e-05, 1.5580168110318482e-05, 1.5389736290671863e-05, 1.5200499547063373e-05, 1.5012426047178451e-05, 1.4825536709395237e-05, 1.463983062421903e-05, 1.445530324417632e-05, 1.4271990039560478e-05, 1.4089862816035748e-05, 1.3908995242672972e-05, 1.3729322745348327e-05, 1.3550878065871075e-05, 1.337366302323062e-05, 1.31976976263104e-05, 1.3022949133301154e-05, 1.2849465747422073e-05, 1.2677252925641369e-05, 1.2506307029980235e-05, 1.2336609870544635e-05, 1.216819782712264e-05, 1.200107635668246e-05, 1.1835227269330062e-05, 1.1670675121422391e-05, 1.150742536992766e-05, 1.1345472557877656e-05, 1.1184813956788275e-05, 1.1025484127458185e-05, 1.0867477612919174e-05, 1.071080805559177e-05, 1.0555457265581936e-05, 1.0401430699857883e-05, 1.0248782018607017e-05, 1.0097478480020072e-05, 9.947519174602348e-06, 9.79892229224788e-06, 9.651659638620913e-06, 9.505782145424746e-06, 9.361272532260045e-06, 9.218120794685092e-06, 9.076338756131008e-06, 8.935967343859375e-06, 8.796962902124505e-06, 8.659332706884015e-06, 8.523113137925975e-06, 8.388269634451717e-06, 8.254813110397663e-06, 8.122739927785005e-06, 7.992086466401815e-06, 7.862837264838163e-06, 7.73497777117882e-06, 7.6084925240138546e-06, 7.4834188126260415e-06, 7.359763003478292e-06, 7.2374919000139926e-06, 7.11663005859009e-06, 6.997155651333742e-06, 6.879094598843949e-06, 6.762415978300851e-06, 6.647140708082588e-06, 6.53325241728453e-06, 6.420766112569254e-06, 6.309654509095708e-06, 6.199937615747331e-06, 6.091603154345648e-06, 5.984662493574433e-06, 5.8790847106138244e-06, 5.774867531727068e-06, 5.672028692060849e-06, 5.570539997279411e-06, 5.470413270813879e-06, 5.371645329432795e-06, 5.2742334446520545e-06, 5.178151695872657e-06, 5.0834037210734095e-06, 4.989992703485768e-06, 4.8979018174577504e-06, 4.807138793694321e-06, 4.7176945372484624e-06, 4.6295454012579285e-06, 4.5426777433021925e-06, 4.457118393474957e-06, 4.372839612187818e-06, 4.2898341234831605e-06, 4.208088284940459e-06, 4.127600277570309e-06, 4.048366463393904e-06, 3.970365014538402e-06, 3.893583198077977e-06, 3.818032837443752e-06, 3.7436880120367277e-06, 3.67054190064664e-06, 3.5985799513582606e-06, 3.527800345182186e-06, 3.458209221207653e-06, 3.3897626963153016e-06, 3.32246531797864e-06, 3.256313675592537e-06, 3.1912882150209043e-06, 3.1273702916223556e-06, 3.064575366806821e-06, 3.0028556921024574e-06, 2.9422296847769758e-06, 2.8826686957472702e-06, 2.824169314408209e-06, 2.7667192625813186e-06, 2.7103010324935894e-06, 2.654908030308434e-06, 2.600525476736948e-06, 2.5471531444054563e-06, 2.4947651127149584e-06, 2.443341827529366e-06, 2.392885107838083e-06, 2.34337494475767e-06, 2.2948170226300135e-06, 2.2471829197456827e-06, 2.2004621769156074e-06, 2.1546377411141293e-06, 2.1097148419357836e-06, 2.0656700598919997e-06, 2.022493390541058e-06, 1.9801723283308093e-06, 1.9386891381145688e-06, 1.8980402956003672e-06, 1.8582019265522831e-06, 1.8191763047070708e-06, 1.7809377368394053e-06, 1.7434886103728786e-06, 1.7067958424377139e-06, 1.6708610246496391e-06, 1.6356776768589043e-06, 1.601225562808395e-06, 1.5674899032092071e-06, 1.5344605799327837e-06, 1.5021348644950194e-06, 1.4704896784678567e-06, 1.4395212701856508e-06, 1.4092246374275419e-06, 1.3795787481285515e-06, 1.3505688229997759e-06, 1.322191565122921e-06, 1.2944240097567672e-06, 1.267272068616876e-06, 1.2407151643856196e-06, 1.2147420420660637e-06, 1.1893513374161557e-06, 1.164517584584246e-06, 1.1402480595279485e-06, 1.1165229807374999e-06, 1.0933262046819436e-06, 1.0706554576245253e-06, 1.0484947097211261e-06, 1.0268386176903732e-06, 1.0056814971903805e-06, 9.850091373664327e-07, 9.64813693826727e-07, 9.450842526348424e-07, 9.258050113203353e-07, 9.069782436199603e-07, 8.885886018106248e-07, 8.706325047569408e-07, 8.530964805686381e-07, 8.35975129120925e-07, 8.192477025659173e-07, 8.029210789572971e-07, 7.869817864047945e-07, 7.714225489507953e-07, 7.562322821286216e-07, 7.41403766824078e-07, 7.269355251082743e-07, 7.12816699888208e-07, 6.990377983129292e-07, 6.85590691773541e-07, 6.724661147927691e-07, 6.596662842639489e-07, 6.471704523391963e-07, 6.349860655063821e-07, 6.231005045265192e-07, 6.115027986197674e-07, 6.001923225085193e-07, 5.891589012207987e-07, 5.783998631159193e-07, 5.679052037521615e-07, 5.576703756560164e-07, 5.476923092828656e-07, 5.379623075896234e-07, 5.284634312374692e-07, 5.192077878746204e-07, 5.101882720737194e-07, 5.013895929550927e-07, 4.928137400384003e-07, 4.844538352699601e-07, 4.763050753808784e-07, 4.683641918745707e-07, 4.6061705916145e-07, 4.5307174900699465e-07, 4.457170348359796e-07, 4.3854856812686194e-07, 4.3156279616596294e-07, 4.2475747363823757e-07, 4.1812418771769444e-07, 4.1165847619595297e-07, 4.0535866219215677e-07, 3.992200561242498e-07, 3.9323541045632737e-07, 3.874107790124981e-07, 3.817313256604393e-07, 3.761990683415206e-07, 3.708071290020598e-07, 3.6556048144120723e-07, 3.6044104945176514e-07, 3.5545707532946835e-07, 3.506039831790986e-07, 3.458736159700493e-07, 3.412682190173655e-07, 3.3677508781693177e-07, 3.324044541841431e-07, 3.2814861583574384e-07, 3.240011210436933e-07, 3.199608329396142e-07, 3.160282346925669e-07, 3.1219718721331446e-07, 3.0846592835587217e-07, 3.048313601539121e-07, 3.012903277976875e-07, 2.978425186483946e-07, 2.944818220385059e-07, 2.912074705818668e-07, 2.8802207907574484e-07, 2.849208442512463e-07, 2.819004976117867e-07, 2.789592201679625e-07, 2.760987456440489e-07, 2.7330710850037576e-07, 2.7059010676566686e-07, 2.6794384666573023e-07, 2.653679587183433e-07, 2.6285917442692153e-07, 2.604159305974463e-07, 2.5803421976888785e-07, 2.5571677042535157e-07, 2.534610246129887e-07, 2.512629464490601e-07, 2.49125719165022e-07, 2.470394235842832e-07, 2.450096872053109e-07, 2.430316499157925e-07, 2.411060222584638e-07, 2.3922919467622705e-07, 2.3740560095575347e-07, 2.3562900253182306e-07, 2.3389756620417756e-07, 2.3221035405640578e-07, 2.3056847453517548e-07, 2.2896888651757763e-07, 2.2741134841908206e-07, 2.2589358650293434e-07, 2.2441707869802485e-07, 2.2297908230939356e-07, 2.2157699675062759e-07, 2.2021373524694354e-07, 2.188844092643194e-07, 2.175898856648928e-07, 2.1632662594583962e-07, 2.1509758596494066e-07, 2.138994972256114e-07, 2.1273203287819342e-07, 2.115978077199543e-07, 2.1049032739028917e-07, 2.094126188012524e-07, 2.0836185399275564e-07, 2.0733757821744803e-07, 2.063419088926821e-07, 2.053725154382846e-07, 2.044252767063881e-07, 2.0350286433767906e-07, 2.0260421251805383e-07, 2.0172760173409188e-07, 2.0087503571630805e-07, 2.000437717697423e-07, 1.992340372680701e-07, 1.9844316057060496e-07, 1.9767415437854652e-07, 1.9692257069436891e-07, 1.9619142221927177e-07, 1.954790462832534e-07, 1.947880434727267e-07, 1.941108678238379e-07, 1.9344908253060566e-07, 1.9280726348824828e-07, 1.9218033742163243e-07, 1.9157037911554653e-07, 1.9097214476460067e-07, 1.903910913370055e-07, 1.8982277083523513e-07, 1.8927050859929295e-07, 1.887302403247304e-07, 1.882047939716358e-07, 1.8769193843581888e-07, 1.8719269689881912e-07, 1.867036871772143e-07, 1.8622816355673422e-07, 1.8576463389763376e-07, 1.8530926126913982e-07, 1.8486748842860834e-07, 1.8443581950577936e-07, 1.8401620138774888e-07, 1.8360302078690438e-07, 1.8320235994906398e-07, 1.8281053826285643e-07, 1.8242859312067594e-07, 1.8205530238901702e-07, 1.8168945814522885e-07, 1.813346415246997e-07, 1.8098761245255446e-07, 1.806477598620404e-07, 1.803161921998253e-07, 1.7999165891069424e-07, 1.7967458632028865e-07, 1.7936645235749893e-07, 1.7906526750266494e-07, 1.7877181335279602e-07, 1.7848343247806042e-07, 1.7820320863393135e-07, 1.7792760331758473e-07, 1.776604108272295e-07, 1.773967142071342e-07, 1.771396256344815e-07, 1.7688877562704874e-07, 1.766444768236397e-07, 1.764034749385246e-07, 1.7616925163110864e-07, 1.7593993106856942e-07, 1.7571521482295793e-07, 1.7549739084188332e-07, 1.7528192586269142e-07, 1.7507196048427431e-07, 1.74867892610564e-07, 1.746656721479667e-07, 1.7446973288315348e-07, 1.7427646525902674e-07, 1.7408783037353714e-07, 1.7390333084676968e-07, 1.7372316563069035e-07, 1.7354490466914285e-07, 1.7337252700144745e-07, 1.7320292045042152e-07, 1.7303558763615e-07, 1.7287248965658364e-07, 1.7271202068513958e-07, 1.7255374018532166e-07, 1.7240024874354276e-07, 1.7224925841219374e-07, 1.7210150815571978e-07, 1.7195667112446245e-07, 1.7181464784243872e-07, 1.7167448618238268e-07, 1.7153823250737332e-07, 1.7140291674877517e-07, 1.712707557999238e-07, 1.7114265915552096e-07, 1.710143493482974e-07, 1.7089008963466767e-07, 1.7076611413813225e-07, 1.7064625978946424e-07, 1.7052941814199585e-07, 1.7041222122315958e-07, 1.7029823595748894e-07, 1.7018669495882932e-07, 1.7007612029829033e-07, 1.6996906992972072e-07, 1.6986311379696417e-07, 1.697575129355755e-07, 1.696550526730789e-07, 1.6955387138750666e-07, 1.6945428171766252e-07, 1.6935538837969943e-07, 1.6925940826695296e-07, 1.691655882041232e-07, 1.6907063127291622e-07, 1.689776070179505e-07, 1.6888891707367293e-07, 1.6879816655546165e-07, 1.6871140928742534e-07, 1.686243393805853e-07, 1.6854006901212415e-07, 1.6845675077092892e-07, 1.6837290672810923e-07, 1.6829243065785704e-07, 1.6821094561692007e-07, 1.6813193326470355e-07, 1.6805296354505117e-07, 1.6797632440557209e-07, 1.678999552723326e-07, 1.678254619719155e-07, 1.677509686714984e-07, 1.6767700117270579e-07, 1.6760516530212044e-07, 1.6753355680521054e-07, 1.6746245989907038e-07, 1.6739215880079428e-07, 1.673232929988444e-07, 1.6725591933663964e-07, 1.6718831830075942e-07, 1.6712101569282822e-07, 1.6705476468814595e-07, 1.669904037271408e-07, 1.6692482063263014e-07, 1.6686259129983227e-07, 1.6679918246609304e-07, 1.6673673997047445e-07, 1.6667655700075557e-07, 1.666147966261633e-07, 1.665535620531955e-07, 1.6649339329433133e-07, 1.6643370770452748e-07, 1.6637599742352904e-07, 1.6631702237646095e-07, 1.6625936893888138e-07, 1.6620322185190162e-07, 1.6614521314295416e-07, 1.660903876654629e-07, 1.6603408425908128e-07, 1.6597836349774298e-07, 1.6592362328538002e-07, 1.6586999151968485e-07, 1.658153507833049e-07, 1.6576277062085865e-07, 1.657108441577293e-07, 1.6565707028348697e-07, 1.6560467486215202e-07, 1.6555375736970745e-07, 1.6550065140563675e-07, 1.654487391533621e-07, 1.653989016858759e-07, 1.6534751523522573e-07, 1.652972798638075e-07, 1.6524766976999672e-07, 1.651991397011443e-07, 1.651492169685298e-07, 1.651014400749773e-07, 1.6505231315022684e-07, 1.6500351307513483e-07, 1.6495626198320679e-07, 1.6490842824623542e-07, 1.6486154663652997e-07, 1.6481592979289417e-07, 1.6476914765917172e-07, 1.647222092060474e-07, 1.646752707529231e-07, 1.6462924179450056e-07, 1.6458520235573815e-07, 1.645393581384269e-07, 1.6449507711513434e-07, 1.6445004291654186e-07, 1.6440590400179644e-07, 1.6436091243576811e-07, 1.6431727090093773e-07, 1.6427297566679044e-07, 1.6422858095666015e-07, 1.6418501047610334e-07, 1.6414050207913533e-07, 1.6409836689490476e-07, 1.6405481062520266e-07, 1.6401151015088544e-07, 1.6396805335716635e-07, 1.6392627344430366e-07, 1.638837687778505e-07, 1.6384144885250862e-07, 1.6379991052417608e-07, 1.6375761902054364e-07, 1.637150432998169e-07, 1.6367366129088623e-07, 1.6363217980597256e-07, 1.6359064147764002e-07, 1.6354832155229815e-07, 1.6350865905678802e-07, 1.6346746178896865e-07, 1.6342579556294368e-07, 1.6338579200692038e-07, 1.6334426788944256e-07, 1.6330436380940228e-07, 1.6326431762081484e-07, 1.632236177329105e-07, 1.6318232098910812e-07, 1.6314422168761666e-07, 1.631043460292858e-07, 1.6306520933540014e-07, 1.630256178941636e-07, 1.6298602645292704e-07, 1.6294723081955453e-07]","[4.785538840224035e-05, 4.542482565739192e-05, 4.325156987761147e-05, 4.120443918509409e-05, 3.9266560634132475e-05, 3.742409899132326e-05, 3.566618761396967e-05, 3.39833895850461e-05, 3.23675740219187e-05, 3.081260365433991e-05, 2.9312617698451504e-05, 2.7863376089953817e-05, 2.6461193556315266e-05, 2.510298691049684e-05, 2.378638782829512e-05, 2.2509651898872107e-05, 2.1271560399327427e-05, 2.0071018298040144e-05, 1.8907501726062037e-05, 1.778057594492566e-05, 1.6690530173946172e-05, 1.563741170684807e-05, 1.4621308764617424e-05, 1.3643002603203058e-05, 1.2702595995506272e-05, 1.1800941138062626e-05, 1.0938331797660794e-05, 1.0115199984284118e-05, 9.332050467492081e-06, 8.588845958001912e-06, 7.885862942202948e-06, 7.222996373457136e-06, 6.5999338403344154e-06, 6.016337010805728e-06, 5.471614713314921e-06, 4.964764229953289e-06, 4.494947461353149e-06, 4.061018898937618e-06, 3.6615329008782282e-06, 3.2951995763141895e-06, 2.9603484108520206e-06, 2.655425305420067e-06, 2.378656745349872e-06, 2.1283090063661803e-06, 1.9025566189156962e-06, 1.6997137208818458e-06, 1.5180271475401241e-06, 1.3557529427998816e-06, 1.2112700460420456e-06, 1.082963763110456e-06, 9.693787887954386e-07, 8.690703907632269e-07, 7.806967232681927e-07, 7.030704409771715e-07, 6.350172725433367e-07, 5.754860126216954e-07, 5.235305025053094e-07, 4.782737050845753e-07, 4.389323748910101e-07, 4.0477746665601444e-07, 3.75192257706658e-07, 3.496126339541661e-07, 3.275069389019336e-07, 3.084595050495409e-07, 2.920550343787909e-07, 2.779437409117236e-07, 2.6583242629385495e-07, 2.5543451442899823e-07, 2.46533517156422e-07, 2.389067219610297e-07, 2.3238605706410453e-07, 2.2681473410557373e-07, 2.2205605887393176e-07, 2.1800238414471096e-07, 2.145408473097632e-07, 2.115917396849909e-07, 2.0907828002236784e-07, 2.0694024271961098e-07, 2.0512558762675326e-07, 2.0357185803732136e-07, 2.0224619845521374e-07, 2.011258004586125e-07, 2.001679177965343e-07, 1.9933203532218613e-07, 1.9862694955463667e-07, 1.9802166661975207e-07, 1.9750252988615102e-07, 1.9703730913533946e-07, 1.9664602746161108e-07, 1.9629943892596202e-07, 1.959942039775342e-07, 1.9572281928503799e-07, 1.9548684804249206e-07, 1.952583374986716e-07, 1.9505385751017457e-07, 1.948715180333238e-07, 1.9468157574920042e-07, 1.9451763932920585e-07, 1.9435556453117897e-07, 1.9420176045059634e-07, 1.9404977535941725e-07, 1.9390208194636216e-07, 1.9375029580714909e-07, 1.9360589931238792e-07, 1.934574243023235e-07, 1.9331335465722077e-07, 1.9316431121296773e-07, 1.9301674569760507e-07, 1.9286483166069956e-07, 1.927182893268764e-07, 1.9256613370544073e-07, 1.9241640814016137e-07, 1.9225376490794588e-07, 1.920950580824865e-07, 1.9194114031506615e-07, 1.9177879551079968e-07, 1.916171896709784e-07, 1.9145063845371624e-07, 1.9128567885218217e-07, 1.9112356142159115e-07]",bs_4_epoch_600_lr_0.05_model_ResNet_,checkpoints/0407_12:00/ResNet_12:03.pth,178.1439769268036
